ID,Title,Link,Image,Description,Ingredients,Directions,Prep Time,Cook Time,Video,Related Recipes,Average Ratings,Num Ratings,Date
6041,Warm Kale Triangles,https://www.tostitos.ca/recipes/warm-kale-triangles,FLC16211_P3%20WarmKaleTriangles.png,,"1/2 bag Tostitos Cantina® Chipotle Thins tortilla chips (about 30)
1  tsp olive oil
1 tsp butter
8 oz button mushrooms, cleaned and sliced
1/2 cup thinly sliced red pepper strips, cut into 1 inch lengths
1 clove garlic, minced
1  cups finely shredded kale
Pinch of each salt and pepper
2 tbsp goat cheese, crumbled (optional)
1 tbsp finely chopped chives (optional)","Place chips in a single layer on a serving platter.
Heat oil and butter in a large non&#8209;stick frying pan over medium high heat. When butter begins to foam add mushrooms, and cook, stirring occasionally, until beginning to brown, about 2&#8209;3 minutes.
Add red pepper and garlic and cook, stirring frequently, until peppers are softened, about 2 minutes longer.
Add kale and cook, stirring frequently, until kale is wilted, about 1 minute longer. Season with salt and pepper.
Remove from heat. Place 1 tsp of mushroom mixture on each chip.
",15 minutes,,,"caesar-scoopsr,brie-and-pecan-bites,mexisalad",3,2,2016-05-17 11:49:09
6046,Baked Avocado Eggs,https://www.tostitos.ca/recipes/baked-avocado-eggs,avocado.jpg,,"2 firm (but ripe) avocados, halved and pitted
4 eggs
1/4 tsp each salt and freshly ground pepper
1/4 cup Tostitos® Roasted Red Pepper Salsa","Preheat oven to 425°F. Line 8&#8209;inch (2 L) square baking pan with foil. Using a spoon, scoop out some of the avocado flesh to create a divot large enough to fit an egg. (Reserve flesh for another use.)
Place avocado halves in prepared pan so they fit snugly against each other; fold foil around avocados to prevent tipping. Crack 1 egg into each avocado half; season with salt and pepper.
Bake until whites are set and yolks are cooked to desired doneness, approximately 18 to 20 minutes. Let stand for 5 minutes. To serve, top with salsa.",20 minutes,,,"fried-egg-and-tostitos-salsa-sandwich,breakfast-burrito,salmon-cheese-bites",5,2,2016-05-17 12:40:45
6741,Crispy Asian Salad Cups ,https://www.tostitos.ca/recipes/crispy-asian-salad-cups,Crispy%20Asian%20Chicken%20Salad%20Cups-026_0.jpg,"These Asian inspired appetizers are perfect for easy entertaining. Bursting with fresh flavours, these bite size stars are sure to be a crowd pleaser.","32 Simply Tostitos® Organic Scoops!
2 cups (500 mL) shredded coleslaw mix
1 cup (250 mL) cooked shredded chicken
1/2 cup (125 mL) prepared Asian sesame dressing
1/4 cup (60 mL) chopped cashews
1/4 cup (60 mL) fresh cilantro leaves
","Toss together coleslaw mix, shredded chicken and dressing until well coated. Spoon into Scoops!
Top with chopped cashews and cilantro.
",20 minutes,,,,4,1,2016-12-13 13:20:05
6746,Mini Quinoa Power Bowls,https://www.tostitos.ca/recipes/mini-quinoa-power-bowls,Mini%20Quinoa%20Power%20Bowl-040.jpg,"Power up your party with these protein packed snacks. With quinoa, avocado and cranberries these bowls are perfect for health conscious guests.","32 Simply Tostitos® Organic Scoops!
2 cups (500 mL) shredded kale (ribs and stems removed)
1 cup (250 mL) cooked quinoa, cooled
1 ripe avocado, finely chopped
1/2 cup (125 mL) crumbled goat cheese
1/3 cup (75 mL) dried cranberries
1/3 cup (75 mL) Italian dressing
","Directions:
Toss together kale, quinoa, avocado, goat cheese and dried cranberries. 
Drizzle dressing over top and toss to coat. Spoon evenly into Scoops!
",20 minutes,,,,0,0,2016-12-13 13:34:05
6751,Easy Chickpea Masala Dip ,https://www.tostitos.ca/recipes/easy-chickpea-masala-dip,Easy%20Chickpea%20Masala%20Dip%20with%20Corn%20Chips-011.jpg,"Add some intrigue to your everyday party dip. This dressed up hummus is an easy, yet impressive way to add flare to your game-day spread.","1 bag (220 g) Simply Tostitos® Organic Yellow Corn Tortilla Chips
1 1/2 cups (375 mL) prepared hummus
1/2 cup (125 mL) plain 2% Greek yogurt
2 tsp (10 mL) Indian curry paste (mild or medium)
1 tomato, seeded and chopped
1/3 cup (75 mL) canned chickpeas, drained and rinsed
1 tbsp (15 mL) chopped fresh cilantro

","Stir together hummus, Greek yogurt and curry paste. Stir in tomato. 
Top with chickpeas and cilantro. Serve with corn chips.
",10 minutes,,,,0,0,2016-12-13 13:46:20
6756,Mini Grilled Cheese with Salsa ,https://www.tostitos.ca/recipes/mini-grilled-cheese-salsa,Mini%20Grilled%20Cheese%20with%20Salsa%20for%20Dipping-026.jpg,"Packed with cheesy goodness, these bite size sandwiches will be gone before you have time to say - CHEESE! ","64 Tostitos® Low Sodium Rounds Tortilla Chips
2/3 cup (150 mL) shredded Cheddar cheese
5 oz (150 g) Brie cheese, diced
1/2 jar (394 mL jar) Tostitos® Salsa
","Preheat oven to 375ºF (190ºC). Lay tortilla rounds on foil– or parchment paper–lined baking sheets. 
Sprinkle half of the tortilla rounds with Cheddar cheese and the remaining ones with Brie; bake for about 10 minutes or until cheese melts.
Remove from heat and sandwich Cheddar&#8209; and Brie&#8209;topped rounds together. Serve with salsa for dipping. 
",5 minutes,,,,3,8,2016-12-13 14:01:14
6761,Bite-Size Spinach and Cheese Quiches  ,https://www.tostitos.ca/recipes/bite-size-spinach-and-cheese-quiches,Bite-Sized%20Spinach%20and%20Cheese%20Quiche-036.jpg,These spinach packed miniature quiches are a perfect addition to any brunch spread. ,"32 Simply Tostitos® Organic Scoops!
1/2 cup (125 mL) thawed frozen spinach
3 eggs, lightly beaten
1/4 cup (60 mL) Tostitos® Salsa Con Queso (approx.)
","Preheat oven to 375ºF (190ºC). Lay Scoops! on foil or parchment paper–lined baking sheet. 
Chop spinach and squeeze out excess moisture. Whisk together eggs, 3 tbsp (45 mL) water, Salsa Con Queso and spinach. 
Scoop spoonfuls into Scoops! Bake for 10 to 12 minutes or until eggs are set. Serve with additional Salsa Con Queso if desired.  
",5 minutes,,,,0,0,2016-12-13 14:32:06
6766,Sausage in a Cheesy Blanket,https://www.tostitos.ca/recipes/sausage-cheesy-blanket,Sausage%20in%20A%20Cheesy%20Blanked-022.jpg,"This nacho-like dish is perfect for last minute entertaining. With minimal preparation, you will have more time to be the hostess with the most-est. ","1 bag (220 g) Tostitos® Multigrain Rounds Tortilla Chips
2 mild or spicy Italian sausages, thinly sliced
1 small red pepper, chopped
1 small onion, chopped
2 jalapeño peppers, seeded and thinly sliced
1/2 jar (394 mL jar) Tostitos® Salsa Con Queso, warmed
","In large skillet set over medium&#8209;high heat, sauté sausages, pepper and onion for about 5 minutes or until pepper and onion start to soften. Add jalapeños; cook for 2 minutes. 
Lay tortilla chips on foil or parchment paper–lined baking sheet in single layer. Scatter sausage mixture over top. Drizzle Salsa Con Queso over top.
",10 minutes,,,,0,0,2016-12-13 14:48:36
6771,7-Layer Nacho Dip,https://www.tostitos.ca/recipes/7-layer-nacho-dip,7%20Layer%20Dip-033.jpg,Be the star of the party with this all-time favourite layered dip. Full of flavours and textures this dip will be finished in no time! ,"1 bag (220 g) Tostitos® Scoops! Tortilla Chips
1 can (14 oz/398 mL) refried beans
1 cup (250 mL) sour cream
3/4 cup (175 mL) shredded Monterey Jack cheese
2 ripe avocados, peeled and pitted
2 tbsp (30 mL) lime juice
1/4 tsp (1 mL) salt
1/2 jar (418 mL jar) Tostitos ® Tomato Salsa
1/4 cup (60 mL) pitted sliced black olives
1 green onion, thinly sliced
","In saucepan, heat refried beans just until warmed through. Spread evenly in rectangular or oval shallow glass dish. Spread sour cream over top. Sprinkle with cheese.
Mash together avocados, lime juice and salt; dollop over cheese. Top with salsa and sprinkle with black olives and green onion. Serve with Scoops! for dipping.
",10 minutes,,,,1,1,2016-12-13 14:50:52
6776,Easy Guacamole Recipe,https://www.tostitos.ca/recipes/easy-guacamole-recipe,Easy%20Guacamole-019.jpg,Holy Guacamole! This fresh avocado dip couldn’t be easier to prepare. Perfect for dipping tortilla chips and veggies,"1 bag (220 g) Tostitos® Multigrain Tortilla Chips
3 ripe avocados, peeled and pitted
3 tbsp (45 mL) lime juice
1/2 tsp (2 mL) salt
1/4 tsp (1 mL) ground cumin
1/3 cup (75 mL) diced white onion
1/4 cup (60 mL) chopped fresh cilantro
1 jalapeño pepper, seeded and diced
","Mash together avocados, lime juice, salt and cumin. Stir in onion, cilantro and jalapeño until well blended. 
Serve with tortilla chips.
",10 minutes,,,,5,2,2016-12-13 14:57:42
6781,Power Guacamole ,https://www.tostitos.ca/recipes/power-guacamole,Power%20Guacamole-011.jpg,"Give your guacamole and power boost! Packed with kale, pumpkin seeds and yogurt- snacking has never looked (or tasted) so good! ","1 bag (220 g) Simply Tostitos® Organic Blue Tortilla Chips
2 ripe avocados, peeled, pitted and chopped
1 cup (250 mL) chopped kale (ribs removed)
2 cloves garlic, minced
1/4 cup (60 mL) toasted pumpkin seeds
1/4 cup (60 mL) plain 2% Greek yogurt
3 tbsp (45 mL) lime juice
1/2 tsp (2 mL) salt
2 tbsp (30 mL) chopped fresh cilantro","In food processor, combine avocados, kale, garlic, pumpkin seeds, yogurt, lime juice and salt to food processor; process until coarsely chopped and mixture comes together. 
Garnish with cilantro; serve with tortilla chips. 
",10 minutes,,,,5,1,2016-12-13 15:01:58
6786,Easy Salsa Recipe,https://www.tostitos.ca/recipes/easy-salsa-recipe,Easy%20Salsa%20Recipe-015.jpg,The name says it all! This salsa might be super easy to prepare- but is full or fresh flavour. ,"1 bag (220 g) Tostitos® Restaurant Style Tortilla Chips
3 plum tomatoes, seeded and chopped
1 small onion, finely chopped
1 jalapeño pepper, seeded and diced
1/4 cup (60 mL) chopped fresh cilantro
2 tbsp (30 mL) lime juice
1/2 tsp (2 mL) salt
","Stir together tomatoes, onion, jalapeño, cilantro, lime juice and salt. Let stand for 20 minutes before serving or refrigerate for 1 hour. 
Serve with tortilla chips.
",10 minutes,,,,3,4,2016-12-13 15:04:59
6791,Cheesy Lobster Dip   ,https://www.tostitos.ca/recipes/cheesy-lobster-dip,Cheesy%20Lobster%20Dip-015.jpg,"This ooey-gooey dip is perfect for cold nights in. With elevated ingredients such as lobster and roasted red pepper this dip is sure to please on game night, girls night or date night. ","1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
1 jar (394 mL) Tostitos® Salsa Con Queso
1 cup (250 mL) lobster meat (fresh or frozen, thawed)
1/2 cup (125 mL) diced roasted red pepper
1/2 cup (125 mL) shredded Swiss or Cheddar cheese
4 tsp (20 mL) lemon juice
1 tbsp (15 mL) chopped fresh parsley","Preheat oven to 350°F (180°C). Stir together Salsa Con Queso, lobster meat, red pepper, cheese and lemon juice; transfer to small ovenproof casserole dish. 
Bake for 15 to 18 minutes or until bubbling at edges. Sprinkle with parsley. Serve with tortilla chips.
",10 minutes,,,,0,0,2016-12-13 15:07:39
6796,Dessert Nachos    ,https://www.tostitos.ca/recipes/dessert-nachos-0,Dessert%20Nachos-008.jpg,Got a sweet tooth? No problem! Enjoy these fun and easy dessert nachos. Mix and match with your favourite toppings. ,"1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
1/4 cup (60 mL) melted unsalted butter
2 tbsp (30 mL) granulated sugar
1 1/2 cups (375 mL) mini marshmallows
3/4 cup (175 mL) crumbled brownie pieces (ready-to-serve)
1/3 cup (75 mL) hot fudge sauce
2 cups (500 mL) vanilla ice cream (optional)
","Line large rimmed baking sheet with foil. Toss together tortilla chips, butter and sugar; spread evenly on baking sheet. 
Sprinkle with marshmallows and brownie pieces; broil for about 30 seconds or until marshmallows are lightly golden and softened. Drizzle with hot fudge sauce. Serve with ice cream (if using). 
",10 minutes,,,,1,1,2016-12-13 15:09:45
6801,Spicy Vegetarian Nachos     ,https://www.tostitos.ca/recipes/spicy-vegetarian-nachos,Spicy%20Vegetarian%20Nachos-012.jpg,"Vegetarians rejoice! These nachos are full of veggies, cheese and pack some extra heat. ","1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
1 tbsp (15 mL) olive oil
2 cups (500 mL) finely shredded kale (ribs removed)
1 cup (250 mL) drained rinsed white kidney or cannellini beans
2 canned chipotle peppers in adobo sauce, finely chopped
Pinch each salt, pepper and cumin
2 cups (500 mL) shredded Monterey Jack Cheese
1 green onion, sliced
1 cup (250 mL) prepared salsa verde
","Heat oil in large nonstick skillet set over medium heat; cook kale, beans, peppers, salt, pepper and cumin for about 5 minutes or until beans are heated through and kale has wilted. 
Lay tortillas in single layer on parchment paper–lined baking sheet. Sprinkle bean mixture and cheese over top; broil for about 1 minute or until cheese has melted. Sprinkle with green onion and serve with salsa verde.
",10 minutes,,,,2,2,2016-12-13 15:13:25
6806,Cheesy Sriracha and Cauliflower Nachos ,https://www.tostitos.ca/recipes/cheesy-sriracha-and-cauliflower-nachos,Spicy%20Cheesy%20Cauliflower-012.jpg,Cauliflower and cheese? Yes please! Add a little crunch and texture to nachos with cauliflower florets. ,"1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
1 cup (250 mL) blanched cauliflower florets
1 cup (250 mL) cooked corn kernels (fresh, thawed or canned)
2 tbsp (30 mL) melted butter
1 tsp (5 mL) sriracha sauce (approx.)
1 cup (250 mL) shredded Cheddar cheese
1/2 jar (418 mL jar) Tostitos® Salsa (mild)
1/2 cup (125 mL) sour cream
1/4 cup (60 mL) chopped fresh cilantro
","Preheat oven to 375°F. Spread tortilla chips on rimmed baking sheet. Chop cauliflower florets; toss with corn, butter and 1 tsp (5 mL) sriracha. Sprinkle over tortilla chips. Top with Cheddar cheese. 
Bake for 8 to 10 minutes or until cheese is melted. Remove from oven and transfer to serving tray. Dollop salsa and sour cream over top. Sprinkle cilantro over top; drizzle with additional sriracha if desired.
",10 minutes,,,,0,0,2016-12-13 15:17:21
6811,Chicken Tortilla Soup       ,https://www.tostitos.ca/recipes/chicken-tortilla-soup,Chicken%20Tortilla%20Soup-017.jpg,"This Mexican classic gets an easy twist. Ready in 30 minutes, dinner will be on the table faster than it takes to call take-out!","2 cups (500 mL) Tostitos Cantina® Chipotle Thins Tortilla Chips, lightly crushed
6 cups (1.5 L) sodium-reduced chicken broth
2 cups (500 mL) shredded cooked chicken
1 cup (250 mL) Tostitos® Salsa, mild or medium
1 tbsp (15 mL) Tex-Mex seasoning
1/2 cup (125 mL) shredded Monterey Jack cheese
1 jalapeño pepper, thinly sliced into rings
Lime wedges
","In saucepan set over medium heat, bring chicken broth, chicken, salsa and Tex&#8209;Mex seasoning to boil. Reduce heat to medium&#8209;low; simmer for 15 to 20 minutes or until flavourful and slightly reduced.  
Divide among bowls; top with tortilla chips, cheese and jalapeño pepper. Serve with lime wedges.   
",10 minutes,,,,0,0,2016-12-13 15:20:40
6816,Game Day Nachos        ,https://www.tostitos.ca/recipes/game-day-nachos,Meaty%20Game%20Day%20Nachos-033.jpg,Stay fueled on game day. These meaty nachos will surely have you rooting for more! ,"1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
1/2 lb (250 g) cooked seasoned ground beef
4 slices cooked bacon, crumbled
1/2 jar (418 mL jar) Tostitos® Salsa
1 cup (250 mL) shredded Cheddar cheese
1 green onion, sliced
","Preheat oven to 350°F. Spread tortilla chips on parchment paper–lined baking sheet. Top with ground beef, bacon,  salsa and Cheddar cheese. 
Bake for 7 to 9 minutes or until cheese melts. Garnish with green onion.
",10 minutes,,,,5,4,2016-12-13 15:25:21
6821,Mediterranean Chicken Nachos        ,https://www.tostitos.ca/recipes/mediterranean-chicken-nachos,Mediterranean%20Chicken%20Nachos-015.jpg,"Give your nachos a Mediterranean twist by adding roasted red peppers, olives, and basil. So simple- yet so delicious! ","1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
2 cups (500 mL) shredded cooked chicken
1 cup (250 mL) roasted red peppers, finely chopped
1/2 cup (125 mL) sliced black olives
1 cup (250 mL) shredded mozzarella cheese
1/4 cup (60 mL) grated Parmesan cheese
2 tbsp (30 mL) thinly sliced fresh basil leaves
","Preheat oven to 350°F (180°C). Spread tortilla chips on foil&#8209;lined baking sheet.
Top with chicken, red peppers and olives; sprinkle mozzarella and Parmesan cheese over top. Bake for 10 to 12 minutes or until cheese melts. Top with basil. 
",10 minutes,,,,0,0,2016-12-13 15:27:40
6826,Hearty Vegetarian Chili with Quinoa and Black Beans         ,https://www.tostitos.ca/recipes/hearty-vegetarian-chili-quinoa-and-black-beans,Hearty%20Vegetarian%20Chili%20with%20Quinoa%20and%20Black%20Beans-023.jpg,Cold days are instantly warmed up with this warm and hearty chili packed with black beans and sweet potato. ,"1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
2 cups (500 mL) vegetable broth
1 jar (418 mL) Tostitos® Chunky Salsa
1 cup (250 mL) finely diced sweet potato
2 tsp (10 mL) chili powder
1 cup (250 mL) canned black beans, rinsed
1 cup (250 mL) corn kernels
1 cup (250 mL) cooked quinoa
","In saucepan, heat vegetable broth, salsa, sweet potato and chili powder over medium heat; bring to boil. Add black beans and corn. 
Reduce heat; simmer for about 20 minutes or until mixture thickens and sweet potato is tender. Stir in quinoa just before serving. Serve with tortilla chips. 
",10 minutes,,,,0,0,2016-12-13 15:30:05
6831,Tortilla Taco Salad          ,https://www.tostitos.ca/recipes/tortilla-taco-salad,Tortilla%20Taco%20Salad-008.jpg,Can&rsquo;t decide between tacos or a salad for lunch? Now you don&rsquo;t have to! Have the best of both with this Tortilla Taco Salad.&nbsp;,"1 cup (250 mL) Tostitos Cantina® Extra Thick Tortilla Chips, crumbled
1/2 cup (125 mL) prepared coleslaw dressing
2 tsp (10 mL) Tex-Mex Seasoning
1 bag (397 g) shredded coleslaw mix
2 cups (500 mL) cooked shredded chicken
1 ripe avocado, pitted, peeled and diced
1 cup (250 mL) shredded Tex-Mex cheese
2 green onions, sliced
1 jar (418 mL) Tostitos® Salsa
","In large bowl, stir coleslaw dressing with Tex&#8209;Mex seasoning; add coleslaw, chicken, avocado, cheese and green onions. Toss until well combined. 
Sprinkle tortilla chips over top. Serve with dollops of salsa.
",15 minutes,,,,0,0,2016-12-15 13:19:11
6836,Pulled Pork Nachos           ,https://www.tostitos.ca/recipes/pulled-pork-nachos,Pulled%20Pork%20Nachos-009.jpg,Using prepared or left over pulled pork makes putting these nachos together a snap!&nbsp;,"1 bag (220 g) Tostitos® Restaurant Style Tortilla Chips
2 cups (500 mL) prepared pulled pork
1/2 jar (394 mL jar) Tostitos® Salsa Con Queso
2 cups (500 mL) blended coleslaw mix
1/3 cup (75 mL) coleslaw dressing
","Preheat oven to 350°F (180°C). Spread tortilla chips in single layer on large baking sheet. Top with pulled pork and Salsa Con Queso. Bake for 8 to 10 minutes or until warmed through. 
Meanwhile, in small bowl, toss coleslaw mix with dressing. Top nachos with coleslaw; serve immediately 
",10 minutes,,,,0,0,2016-12-15 13:21:07
6841,Pulled Short Rib Tacos            ,https://www.tostitos.ca/recipes/pulled-short-rib-tacos,Short%20Rib%20Tacos-021.jpg,These tacos are perfect for using up left over cooked beef. Restaurant quality meals are a breeze to put together at home and super impressive when hosting taco night.&nbsp;,"1 jar (418 mL) Tostitos® Salsa
3 cups (750 mL) leftover cooked beef, such as short ribs, pot roast or brisket
12 corn tortillas (7-inch)
1 cup (250 mL) Tostitos® Salsa Con Queso
1/3 cup (75 mL) thinly sliced radish
1/4 cup (60 mL) fresh cilantro leaves
","In saucepan, heat salsa and beef over medium heat. Wrap tortillas in foil and warm in 325°F (160°C) oven for about 10 minutes or until heated through.
Top tortillas with beef mixture, Salsa Con Queso, radish and cilantro leaves. 
",10 minutes,,,,0,0,2016-12-15 13:24:41
6846,Buffalo Chicken Dip ,https://www.tostitos.ca/recipes/buffalo-chicken-dip,Buffalo%20Chicken%20Dip-011.jpg,This dip couldn&rsquo;t be easier to put together. With short preparation time you&rsquo;ll be able to get more game time and less kitchen time.&nbsp;,"1 bag (220 g) Tostitos® Scoops! Tortilla Chips
1 jar (394 mL) Tostitos® Salsa Con Queso
2 cups (500 mL) shredded cooked chicken
2 tbsp (60 mL) Buffalo wing style hot sauce (such as Frank’s RedHot® Buffalo Wings sauce)
1/4 cup (60 mL) sliced green onion
","In saucepan, combine Salsa Con Queso, cooked chicken and hot sauce over medium heat. Cook, stirring, for about 10 minutes or until heated through.
Transfer to serving dish; sprinkle with green onion and serve with Scoops!
",5 minutes,,,,4,1,2016-12-15 13:27:11
6851,Jalapeño Popper Dip ,https://www.tostitos.ca/recipes/jalapeño-popper-dip,Jalapeno%20Popper%20Dip-006.jpg,"Jalapeños, bacon and cheese? Oh my! You can never go wrong with these palate-pleasing ingredients.&nbsp;","1 bag (220 g) Tostitos® Cantina Extra Thick Tortilla Chips
1 jar (394 mL) Tostitos® Salsa Con Queso
1/2 cup (125 mL) pickled jalapeño peppers, drained, chopped and divided
1/3 cup (75 mL) cooked bacon, crumbled
1/3 cup (75 mL) panko bread crumbs
Cooking spray
1 green onion, sliced
","Preheat oven to 350°F (180°C). Pour Salsa Con Queso into 2&#8209;cup (500 mL) ovenproof baking dish; stir in 1/3 cup (75 mL) jalapeño peppers. In separate bowl, toss together remaining jalapeños, bacon and panko; sprinkle over dip. Spray with cooking spray.
Bake for 20 minutes. Change oven setting to broil; cook for 2 to 3 minutes or until crumb mixture is golden brown. Sprinkle with green onion. Serve with tortilla chips. 
",5 minutes,,,,0,0,2016-12-15 13:28:46
6856,Mexican Poutine               ,https://www.tostitos.ca/recipes/mexican-poutine,Mexican%20Poutine-019.jpg,"This Mexican-Canadian mash up is perfect for snacking, entertaining or enjoying after a night out.&nbsp;","1 cup (250 mL) Tostitos® Salsa
1 bag (650 g) frozen French fries
1 tsp (5 mL) Tex-Mex seasoning
1 cup (250 mL) shredded marble cheese
1/2 cup (125 mL) prepared guacamole
1/4 cup (60 mL) sour cream
","Toss fries with Tex&#8209;Mex seasoning; bake according to package directions on foil&#8209;lined baking sheet. 
Sprinkle with cheese and continue baking for 3 to 5 minutes or until cheese is melted. Top with salsa, guacamole and sour cream. 
",5 minutes,,,,0,0,2016-12-15 13:30:36
6861,Tuna Poke with Tortillas               ,https://www.tostitos.ca/recipes/tuna-poke-tortillas,Spicy%20Tuna%20Poke%20crostini-021.jpg,Poke is a trendy Hawaiian salad that consists of high quality raw fish and flavourful seasonings. Try this version at your next party or get together.&nbsp;,"1 bag (220 g) Tostitos® Multigrain Tortilla Chips
12 oz (340 g) sushi-grade tuna
1 clove garlic, minced
2 tbsp (30 mL) soy sauce
2 tbsp (30 mL) rice wine vinegar
2 tsp (10 mL) sesame oil
2 green onions, finely sliced
1 red chili pepper, seeded and minced
","Cut tuna into 1/4&#8209;inch (5 mm) cubes. In bowl, whisk together garlic, soy sauce, rice wine vinegar, sesame oil, green onions and chili pepper. Add tuna; toss well. 
Cover and refrigerate for at least 2 hours or up to 1 day. Serve with tortilla chips. 
",5 minutes,,,,0,0,2016-12-15 13:47:37
6866,Mango Avocado Tuna Poke               ,https://www.tostitos.ca/recipes/mango-avocado-tuna-poke,Mango%20Avocado%20Tuna%20Poke-013.jpg,"Bursting with juicy mango and creamy avocado, this Hawaiian inspired salad is an easy and delicious way to add new and exciting flavours to your party spread.&nbsp;","1 bag (220 g) Tostitos ® Multigrain Tortilla Chips
12 oz (340 g) sushi-grade tuna
1/2 cup (125 mL) chopped mango
2 tbsp (30 mL) soy sauce
2 tbsp (30 mL) lime juice
1 tbsp (15 mL) minced fresh ginger
2 tsp (10 mL) sesame oil
1 1/2 tsp (7 mL) Asian red chili-garlic paste, such as sambal oelek
1 ripe avocado, diced
","Cut tuna into 1/4&#8209;inch (5 mm) cubes; toss with mango. 
Whisk together soy sauce, lime juice, ginger, sesame oil and chili&#8209;garlic paste; drizzle over tuna and mango. Add avocado and toss to coat well. Serve with tortilla chips. 
",10 minutes,,,,0,0,2016-12-15 13:49:58
6871,Tortilla-Crusted Ravioli ,https://www.tostitos.ca/recipes/tortilla-crusted-ravioli,Tortilla%20Crusted%20Ravioli-048.jpg,"A unique twist on pasta- these crunchy, crusted ravioli are perfect for snack time or dinner time!","1/2 bag (220 g bag) Tostitos® Cantina Extra Thick Tortilla Chips
1/2 cup (125 mL) finely grated Parmesan cheese
2 tbsp (30 mL) olive oil
1/2 tsp (2 mL) paprika
Pinch cayenne pepper
8 oz (250 g) frozen cheese ravioli
1 egg white
1/2 jar (418 mL jar) Tostitos® Medium Salsa
","Preheat oven to 400ºF (200ºC). Pulse tortilla chips in food processor until bread crumb consistency. In shallow dish, combine tortilla chips, Parmesan cheese, olive oil, paprika and cayenne.
Cook ravioli for half of the time recommended on package directions. Drain and spread on baking sheet allowing space in between; let cool slightly.
Whisk egg white with 1 tbsp (15 mL) water lightly until foamy. Dip ravioli in egg white mixture, then in tortilla mixture. Place on parchment paper–lined baking sheet. Bake, turning once, for 12 to 15 minutes or until golden and crisp. Serve warm with salsa. 
",10 minutes,,,,0,0,2016-12-15 13:51:40
6881,Chile Con Carne Tacos,https://www.tostitos.ca/recipes/chile-con-carne-tacos,Chili%20Con%20Carne-019.jpg,Chile and tacos come together for this fun and easy dinner time meal. Sure to please kids and adults alike!&nbsp;,"1 jar (418 mL) Tostitos ® Chunky Salsa
1 tbsp (15 mL) vegetable oil
1 onion, chopped
1 lb (500 g) ground beef
1 tbsp (15 mL) chili powder
1 can (19 oz/540 mL) red kidney beans, drained and rinsed
12 corn tortillas (7-inch)
1 cup (250 mL) shredded Cheddar cheese
1/2 cup (125 mL) diced red pepper
2 green onions, sliced
","Heat vegetable oil in large saucepan set over medium&#8209;high heat; add onion, ground beef and chili powder. Cook for 5 to 7 minutes or until browned. Add salsa, kidney beans and 1 cup (250 mL) water; bring to boil. Reduce heat and simmer for 15 minutes. 
Divide chili mixture evenly among warmed tortillas. Top with cheese, red pepper and green onions.
",10 minutes,,,,0,0,2016-12-15 13:56:42
6886,Chipotle Guacamole Recipe,https://www.tostitos.ca/recipes/chipotle-guacamole-recipe,Chipotle%20Guacamole-036.jpg,"Add a little heat to your guacamole with spicy, smoky chipotles.","1 bag (220 g) Tostitos Cantina® Extra Thick Tortilla Chips
2 ripe avocados, pitted and peeled
1 canned chipotle pepper in adobo sauce, chopped
1/4 cup (60 mL) finely diced onion
1 clove garlic, minced
2 tbsp (30 mL) lime juice
2 tbsp (30 mL) sour cream
1/4 tsp (1 mL) salt
","Mash avocado with chipotle chile until smooth. Stir in onion, garlic, lime juice, sour cream and salt.
Serve with tortilla chips. ",10 minutes,,,,0,0,2016-12-15 13:58:31
7046,Pepperoni Pizza Nachos,https://www.tostitos.ca/recipes/pepperoni-pizza-nachos,Pepperoni%20Pizza%20Nachos-017.jpg,"Perfect for serving a crowd, these easy pizza-style nachos are irresistibly delicious!&nbsp;","1 bag (230 g) Tostitos® Hint of Jalapeño Flavoured Tortilla Chips
1 1/4 cups (300 mL) shredded mozzarella cheese
1 cup (250 mL) halved cherry tomatoes
1/2 cup (125 mL) pizza sauce
1 cup (250 mL) pepperoni slices","Preheat oven to 425°F (220°C). 
Arrange tortilla chips in pizza pan. Layer cheese and cherry tomatoes over top; drizzle with pizza sauce. Scatter pepperoni slices over top.
Bake for 5 to 10 minutes or until cheese starts to melt. ",5 minutes,20 minutes,,,3,6,2017-02-28 8:58:32
