ID,Title,Link,Categories,Image,Description,Ingredients,Directions,Notes,Prep Time,Cook Time,Servings,Video,Related Products,Average Ratings,Num Ratings,Order,Date,Featured
3605,Apple Raspberry Crumb Cake,https://www.quakeroats.ca/recipes/apple-raspberry-crumb-cake,Desserts,Apple_20Raspberry_20Crumb_20Cake-020-min.jpg,"Something wonderful happens when coffee and cake get together – like great conversation or juicy gossip. But when your cake combines the tart goodness of apple and raspberry and sprinkled with a light frosting of powdered sugar, well now you’re talking. Or at least you would be if your mouth wasn’t full. ","1-1/2  cups all-purpose flour

3/4  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

3/4  cup granulated sugar

1  teaspoon ground cinnamon

1/2  teaspoon baking powder

1/2  teaspoon baking soda

1/2  teaspoon ground nutmeg

1/4  teaspoon salt (optional)

8  tablespoons margarine or butter, chilled

1/4  cup part-skim ricotta cheese

3/4  cup non-fat or reduced-fat sour cream

2  egg whites, lightly beaten

2  cups chopped apple (about 2 medium)

1/3  cup seedless raspberry jam

2/3  teaspoons all-purpose flour

Powdered sugar

","Heat oven to 350&deg;F. Lightly grease or spray 9-inch springform pan or round metal cake pan with cooking spray.
For cake and topping, combine flour, oats, granulated sugar, cinnamon, baking powder, baking soda, nutmeg and salt in large bowl; mix well.
Cut in margarine and ricotta cheese until crumbly. Reserve 1-1/2 cups oat mixture for topping; set aside.
In small bowl, combine sour cream and egg whites; add to remaining oat mixture, mixing just until moistened. Spread batter over bottom and 1/2 inch up sides of pan.
For filling, combine apples, jam and flour; spoon over cake. Sprinkle reserved oat mixture over fruit.
Bake 50 to 55 minutes or until golden brown and centre is firm to touch. Sprinkle with powdered sugar. Serve warm.",,,,,,"4231,4239",4,4,330,2015-12-10 14:56:02,0
3606,Apple Snack Cake,https://www.quakeroats.ca/recipes/apple-snack-cake,Desserts,Apple_20Snack_20Cake-011.jpg,The best cakes are usually the simplest to make. Ready in an hour from start to finish and perfect for any occasion our Apple Snack Cake might just become your go-to cake when you’re in the mood for something simply delicious.,"1-1/4  cups boiling water
1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1-3/4  cups all-purpose flour
3/4  cup granulated sugar
3/4  cup firmly packed brown sugar
1/2  cup Kretschmer® Wheat Germ, any flavour
2  teaspoons baking soda
1  teaspoon ground cinnamon
1/2  teaspoon ground nutmeg
1/2  teaspoon salt (optional)
1/2  cup chopped nuts (optional)
2  cups peeled, chopped apples
1/3  cup vegetable oil
1  egg plus 2 egg whites
1  teaspoon vanilla","Heat oven to 350&deg;F. Spray 13 x 9-inch baking pan with cooking spray.
In large bowl, combine water and oats; set aside. In medium bowl, combine flour, sugars, wheat germ, baking soda, cinnamon, nutmeg and salt; mix well.
Stir in nuts. Add apples, oil, egg, egg whites and vanilla to oat mixture; mix well. Add dry ingredients; mix just until moistened. (Do not overmix.) Pour into pan.
Bake 40 to 45 minutes or until wooden pick inserted in centre comes out clean. Cool completely on wire rack.",,,,,,"4231,4239",4,3,331,2015-12-10 14:56:02,0
3609,Apple-Cranberry Oatmeal Cookies,https://www.quakeroats.ca/recipes/apple-cranberry-oatmeal-cookies,Desserts,Apple-Cranberry_20Oatmeal_20Cookies-037-min.jpg,Oatmeal cookies are classic but even classics can use a little boost now and then. Show off your culinary creativity by adding apple and cranberry to Quaker&rsquo;s classic Oatmeal cookie recipe to boost smiles to a whole new level.,"1 cup (2 sticks) margarine or butter, softened

1 cup firmly packed brown sugar

1/2 cup granulated sugar

2 large eggs

1 teaspoon vanilla

1-3/4 cup all-purpose flour

1-1/2 teaspoons ground cinnamon

1 teaspoon baking soda

1/2 teaspoon salt

3 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1 cup finely chopped apple

2/3 cups dried cranberries
","Heat oven to 375&deg; F. Beat margarine and sugars until creamy. Add eggs and vanilla; beat well. Add combined flour; cinnamon, baking soda and salt; mix well. Stir in oats, apple and cranberries.
Drop dough by rounded tablespoonfuls about 2 inches apart onto ungreased cookie sheets.
Bake 11 to 13 minutes or until golden brown. (Centres will be soft.) Cool 2 minutes on cookie sheets; remove to wire rack. Cool completely. Store tightly covered.",,,,,,"4231,4239",3,18,332,2015-12-10 14:56:02,0
3610,Apple-Cranberry Crisp,https://www.quakeroats.ca/recipes/apple-cranberry-crisp,Desserts,Apple_20Berry_20Crisp_-023-min_1.jpg,"Sit back, close your eyes and enjoy every luscious spoonful. That&rsquo;s the kind of experience you&rsquo;ll get with every warm bite of apples, cranberries and your choice of walnuts or pecans seasoned with cinnamon. It only takes about 45 minutes from start to finish, so you&rsquo;re still getting a pretty quick dose of awesome.","1-1/2  tablespoons all-purpose flour

2  packets Splenda® No Calorie Sweetener OR 1/2 teaspoon Equal® For Recipes OR 1 tablespoon Equal® SpoonfulTM OR 1 tablespoon granulated sugar

1  teaspoon ground cinnamon

5  cups peeled and sliced fresh apples (about 3 large, 1-1/4 pounds)

3/4  cup fresh cranberries

1/2  cup water

1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1/4  cup coarsely chopped walnuts, pecans or almonds (optional)

3 packets Splenda® OR 1 teaspoon Equal® For Recipes OR 2 tablespoons Equal® SpoonfulTM

3  tablespoons stick margarine, melted

1/2  teaspoon ground cinnamon
","Heat oven to 350&deg;F. Spray 8-inch square glass baking dish with cooking spray.
For filling, combine flour, sweetener or sugar and cinnamon in small bowl; mix well. In large bowl, combine apples, cranberries and water; mix well.
Add cinnamon mixture to fruit; stir until fruit is evenly coated. Spoon into baking dish.
For topping, combine the remaining ingredients in small bowl; mix well. Sprinkle evenly over fruit.
Bake 30 to 35 minutes or until apples feel tender when pierced with a sharp knife. Serve warm.",,,,,,"4231,4239",4,6,333,2015-12-10 14:56:02,0
3611,Autumn Fruit Cobbler,https://www.quakeroats.ca/recipes/autumn-fruit-cobbler,Desserts,AutumnFruitCobbler.jpg,"Most adults like fruit. Most kids do too. A bowl of fruit for dessert doesn’t quite do the trick though. But that doesn’t mean you can’t create a scrumptious fruit-based dessert. You just have to dessert it up – with ginger, brown sugar and the king of all toppings, ice cream. It’s still fruit. It’s still in a bowl. Only now, you get nothing but smiles.","3  apples, cored and cut into 1/4-inch wedges
2  red or purple plums, pitted and cut into 1/4-inch wedges
1  firm ripe pear, cored and cut into 1/4-inch wedges
1  cup firmly packed light brown sugar, divided
2  tablespoons cornstarch
2  teaspoons grated fresh ginger or 2 teaspoons ground ginger, divided
1-1/2  cups all-purpose flour
1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
2  teaspoons baking powder
1/4  teaspoon salt
8  tablespoons (1 stick) 70% vegetable oil spread, chilled, cut into pieces
2/3  cup low-fat milk
Vanilla ice cream (optional)","Heat oven to 400&deg;F.
In large bowl, combine fruit. In small bowl, combine 3/4 cup of the brown sugar, the cornstarch and 1 teaspoon of the ginger. Add to fruit; mix well. Spoon into 2-1/2-quart baking dish. Bake uncovered 20 minutes.
In large bowl, combine flour, oats, remaining 1/4 cup brown sugar, baking powder, remaining 1 teaspoon ginger and salt; mix well. Cut in vegetable oil spread with pastry blender or two knives until mixture resembles coarse crumbs. Add milk; mix with fork until soft dough forms. Turn out onto lightly floured surface; knead gently 6 to 8 times. Pat dough into a rectangle 1/2-inch thick. Cut into shapes with floured biscuit or cookie cutter.
Remove baking dish from oven; stir fruit. Carefully arrange biscuits over hot fruit; press lightly into fruit.
Bake 15 to 20 minutes or until biscuits are golden brown and fruit mixture is bubbly.
Serve warm with vanilla ice cream, if desired. Cover and refrigerate leftovers.",,,,,,"4231,4239",5,2,334,2015-12-10 14:56:02,0
3612,Awesome Oatmeal Cookies,https://www.quakeroats.ca/recipes/awesome-oatmeal-cookies,Desserts,Awesome_20Oatmeal_20Cookies-014_0.jpg,"Technically all oatmeal cookies are awesome but this recipe takes it a step further. This batch combines the flavours you love with your choice of dried cranberries, dried fruit pieces, mini-chocolate chips, raisins or chopped nuts and then gets a boost from applesauce. Now if that&rsquo;s not awesome, we don&rsquo;t know what is.","1 cup firmly packed brown sugar
1  egg
1/2 cup vegetable oil, preferably canola
1/2 cup unsweetened applesauce
1 teaspoon vanilla
3/4 cup whole-wheat flour
1/2 cup all-purpose flour
1 teaspoon baking soda
1/2 teaspoon salt
2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1 cup “mix-ins” (dried cranberries, mixed dried fruit pieces, raisins, mini chocolate chips or chopped nuts)","Heat oven to 350&ordm;F.
In large bowl, beat brown sugar, egg, oil, applesauce and vanilla on medium speed of electric mixer until combined. Add combined flours, baking soda and salt; beat on low speed just until blended. Stir in oats and &ldquo;mix-ins.&rdquo;
Drop dough by level measuring tablespoonfuls about 2 inches apart onto ungreased cookie sheets.
Bake 9 to 10 minutes, until light brown. (Do not overbake. Centres will appear soft.)
Cool 1 to 2 minutes on cookie sheets; transfer to wire racks. Cool completely. Store tightly covered.",,20 min ,9 min ,,,"4231,4239",4,8,335,2015-12-10 14:56:02,0
3613,Chocolate Brownie Oatmeal Cookies,https://www.quakeroats.ca/recipes/chocolate-brownie-oatmeal-cookies,Desserts,Chocolate_20Brownie_20Oatmeal_20Cookies-038.jpg,"Upgrade your snack list to include this heavenly hybrid of brownie and oatmeal cookie. Experience the rich decadence of chocolate brownies in the shape of a chunky oatmeal cookie. Two classic, great-tasting snacks are finally together as one.","One  8-ounce package cream cheese, softened

8  tablespoons (1 stick) margarine or butter, softened

1  cup firmly packed brown sugar

1/2  cup granulated sugar

2  eggs

1/2  teaspoon vanilla

2  cups (12 ounces) semi-sweet chocolate chips, melted

1-1/2  cups all-purpose flour

1-1/2  teaspoons baking soda

3  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1  cup chopped nuts

Powdered sugar (optional)
","In large bowl, beat cream cheese, margarine and sugars until creamy. Add eggs and vanilla; beat well. Add melted chocolate; mix well. Add combined flour and baking soda; mix well. Add oats and nuts; mix well. Cover; chill at least 1 hour.
Heat oven to 350&deg;F. Shape dough into 1-inch balls. Place 3 inches apart on ungreased cookie sheets.
Bake 8 to 10 minutes or until cookies are almost set. (Centres should still be moist. Do not overbake.) Cool 1 minute on cookie sheets; remove to wire rack. Cool completely.
Sprinkle with powdered sugar, if desired. Store tightly covered.","To melt chocolate chips, place in 1-quart glass measuring cup or microwaveable bowl. Microwave on HIGH 1 to 2 minutes or until melted and smooth, stirring every 30 seconds. Or, place in top part of double boiler over hot, not boiling, water; stir occasionally until smooth.",,,,,"4231,4239",4,2,336,2015-12-10 14:56:02,0
3615,Chocolate Chip Snackin' Cake,https://www.quakeroats.ca/recipes/chocolate-chip-snackin-cake,Desserts,Chocolate_20Chip_20Snackin_20Cake-005.jpg,Some say it&rsquo;s a snack and some say it&rsquo;s a cake. But one thing everyone can agree on is that the Chocolate Chip Snackin&rsquo; Cake is delicious no matter what you call it. Chocolate tends to have that effect on people.,"1/4 cup all-purpose flour
1/4 cup firmly packed brown sugar
3 tablespoons chilled butter, cut into pieces
1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/4 cup mini chocolate chips
1 cup boiling water
1-3/4 cups all-purpose flour
1 teaspoon baking soda
3/4 cup granulated sugar
3/4 cup firmly packed brown sugar
1/3 cup canola oil
1 egg
1-1/2 teaspoons vanilla
1/4 cup mini chocolate chips","Heat oven to 350&deg;F.
Lightly spray 8- or 9-inch square metal baking pan with non-stick cooking spray.
For topping, combine flour and brown sugar in small bowl; mix well. Cut in butter with two knives until mixture is crumbly. Stir in oats and chocolate chips.
For cake, combine boiling water and oats in small bowl; set aside.
In medium bowl, combine flour, baking soda and salt; mix well.
In large bowl, beat sugars and oil with electric mixer until well blended. Add egg and vanilla; beat well. Add flour mixture and oat mixture; mix just until dry ingredients are moistened. (Do not overmix.) Stir in mini chocolate chips. Pour batter into pan. Sprinkle with reserved topping.
Bake 50 to 60 minutes or until wooden pick inserted in centre comes out with a few moist crumbs clinging to it.
Cool in pan on wire rack. Store tightly covered at room temperature.",,,50 min ,,,"4231,4239",2,3,337,2015-12-10 14:56:02,0
3616,PB & J Treats,https://www.quakeroats.ca/recipes/pb-j-treats,Desserts,PB_26J_20Treats-0160.jpg,"When it’s time to get your snack on, it’s time to enjoy these jam-filled peanutty treats. Not only are they easy to make, but you can also swap out strawberry, grape or apricot jam for another favourite. So get creative and create an entire selection of multi-flavoured treats everyone is sure to love.","2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1-1/2 cups all-purpose flour

3/4 cup packed light brown sugar

1 teaspoon baking soda

1/2 cup (1 stick) butter, melted

1/2 cup creamy peanut butter

1/2 cup coarsely chopped dry roasted peanuts

1 cup seedless strawberry jam, Concord grape jam or apricot preserves
","Preheat oven to 350&deg;F.
Line a 9 x 9-inch pan with aluminum foil so foil extends beyond edges of pan. Spray foil with vegetable oil spray.
In mixing bowl combine oats, flour, brown sugar, soda, and melted butter; mix well. Reserve 1 cup of mixture for topping; set aside. Add peanut butter to remaining mixture; blend well. Press peanut butter mixture evenly into bottom of pan.
Spread jam evenly over base. Combine peanuts with reserved topping mixture in small bowl. Sprinkle crumb mixture evenly over jam. Bake 35 minutes or until golden brown and bubbly.
Transfer to wire rack; cool completely. Refrigerate 1 to 2 hours until set. Cut into bars.",,15 minutes ,35 minutes ,,,"4231,4239",5,2,338,2015-12-10 14:56:02,0
3617,Cranberry Oat Thumbprints,https://www.quakeroats.ca/recipes/cranberry-oat-thumbprints,Desserts,Cranberry_20Oat_20Thumbprints-006-2.jpg,"These appetizing cranberry, oat, and chocolate morsels are a perfect bring along to a wedding shower because they present so well. Place them into a coloured box, add a bow and you have a low-cost, quick-to-make gift that is bound to impress.","1 cup (2 sticks) butter, softened

3/4 cup sifted confectioners’ sugar

1 teaspoon vanilla

1 2/3 cups all-purpose flour

3/4 cup ground toasted walnuts

1/8 tablespoon salt

1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1 cup fresh or frozen cranberries

6 tablespoons granulated sugar

1/4 cup water

1/2 cup semisweet chocolate chips

","For cookies, beat butter, confectioners&rsquo; sugar and vanilla in large bowl with electric mixer until creamy. Add combined flour, walnuts and salt; beat just until combined. Add oats; beat just until combined. Cover and refrigerate dough until firm, about 2 hours or overnight.*
For filling, combine cranberries, granulated sugar and water in small heavy saucepan. Bring to a boil; reduce heat. Simmer gently, stirring frequently, until cranberries pop and mixture thickens. Cool slightly. Cover and refrigerate until ready to use.
Heat oven to 350&ordm;F.
Pinch off pieces of dough and roll into 1-inch balls. Place 2-inches apart on ungreased cookie sheets. Use thumb to make deep indentation in centre of each ball.
Bake 10 to 12 minutes or until bottoms are light golden brown.
Cool 2 minutes on cookie sheets. Transfer to wire racks; cool completely.
Store cooled cookies at room temperature in airtight container, separating layers with parchment or waxed paper, up to 3 days or freeze up to 3 months. Thaw in container at room temperature.
To serve, fill centres of each cookie with 1/2 teaspoon cranberry filling. Melt chocolate according to package directions. Transfer to resealable plastic sandwich bag and seal. Snip tiny piece from corner of bag. Pipe chocolate over each cookie.
Refrigerate just until chocolate sets.",,45 min ,10 min ,,,"4231,4239",4,2,339,2015-12-10 14:56:02,0
