ID,Title,Link,Image,Description,Ingredients,Directions,Prep Time,Cook Time,Video,Related Recipes,Average Ratings,Num Ratings,Date
6971,Nachos au poulet à la méditerranéenne    ,https://www.tostitos.ca/fr/recipes/nachos-au-poulet-à-la-méditerranéenne,Mediterranean%20Chicken%20Nachos-015_0.jpg,"Ajoutez une touche méditerranéenne à vos nachos avec des poivrons rouges rôtis, des olives et du basilic. Si simple, mais si délicieux!&nbsp;","1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
2 tasses (500 ml) de poulet cuit effiloché
1 tasse (250 ml) de poivrons rouges grillés, hachés finement
 1/2 tasse (125 ml) d’olives noires tranchées
1 tasse (250 ml) de fromage mozzarella râpé
 1/4 tasse (60 ml) de fromage parmesan râpé
2 c. à soupe (30 ml) de feuilles de basilic finement hachées
","Préchauffer le four à 350 °F (180 °C). Étendre les chips tortilla sur une plaque à pâtisserie tapissée de papier d’aluminium.
Garnir de poulet, de poivrons rouges et d’olives; saupoudrer de fromage mozzarella et parmesan. Cuire pendant 10 à 12 minutes ou jusqu’à ce que le fromage soit fondu. Garnir de basilic. 
",10 minutes,,,,0,0,2016-12-19 12:43:46
6976,Chili végétarien consistant au quinoa et aux haricots noirs  ,https://www.tostitos.ca/fr/recipes/chili-végétarien-consistant-au-quinoa-et-aux-haricots-noirs,Hearty%20Vegetarian%20Chili%20with%20Quinoa%20and%20Black%20Beans-023_0.jpg,"Durant les journées froides, ce chili chaud et consistant rempli de haricots noirs et de patate douce nous réchauffe instantanément.&nbsp;","1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
2 tasses (500 ml) de bouillon de légumes
1 pot (418 ml) de salsa avec gros morceaux Tostitos®
1 tasse (250 ml) de patate douce coupée en petits dés
2 c. à thé (10 ml) de poudre de chili
1 tasse (250 ml) de haricots noirs en conserve, rincés
1 tasse (250 ml) de grains de maïs
1 tasse (250 ml) de quinoa cuit
","Dans une casserole, porter à ébullition le bouillon de légumes, la salsa, la patate douce et la poudre de chili à feu moyen. Ajouter les haricots noirs et les grains de maïs. 
Réduire le feu; faire mijoter pendant environ 20 minutes ou jusqu’à ce que le mélange épaississe et que la patate douce soit tendre. Incorporer le quinoa juste avant de servir. Servir avec des chips tortilla. 
",10 minutes,,,,0,0,2016-12-19 12:46:18
6981,Salade taco avec chips tortilla          ,https://www.tostitos.ca/fr/recipes/salade-taco-avec-chips-tortilla,Pulled%20Pork%20Nachos-009_0.jpg,Difficile de choisir entre des tacos ou une salade pour le dîner? Vous n&rsquo;avez plus à décider! Profitez du meilleur des deux mondes grâce à cette salade taco avec chips tortilla. &nbsp;,"1 tasse (250 ml) de chips tortilla Tostitos Cantina® Coupe épaisse, émiettées
 1/2 tasse (125 ml) de vinaigrette pour salade de chou déjà préparée
2 c. à thé (10 ml) d’assaisonnement Tex-Mex
1 sac (397 g) de mélange pour salade de chou râpé
2 tasses (500 ml) de poulet cuit effiloché
1 avocat mûr, dénoyauté, pelé et coupé en cubes
1 tasse (250 ml) de fromage Tex-Mex râpé
2 oignons verts, tranchés
1 pot (418 ml) de salsa Tostitos®
","Dans un grand bol, mélanger la vinaigrette avec l’assaisonnement Tex&#8209;Mex; incorporer la salade de chou, le poulet, l’avocat, le fromage et les oignons verts. Bien mélanger. 
Saupoudrer le mélange de chips tortilla. Servir avec des cuillerées de salsa.
",15 minutes,,,,0,0,2016-12-19 12:49:05
6986,Nachos au porc effiloché         ,https://www.tostitos.ca/fr/recipes/nachos-au-porc-effiloché,Pulled%20Pork%20Nachos-009_1.jpg,Vous pouvez préparer ces nachos en un éclair en ajoutant des restants de porc effiloché ou bien la viande achetée déjà apprêtée.&nbsp;&nbsp;&nbsp;,"1 sac (220 g) de chips tortilla Tostitos® Style restaurant
2 tasses (500 ml) de porc effiloché déjà préparé
 1/2 pot (pot de 394 ml) de salsa Con queso Tostitos®
2 tasses (500 ml) de mélange pour salade de chou
1/3 tasse (75 ml) de vinaigrette pour salade de chou
","Préchauffer le four à 350 °F (180 °C). Étendre une seule couche de chips tortilla sur une grande plaque à pâtisserie. Garnir de porc effiloché et de salsa Con queso. Cuire de 8 à 10 minutes ou jusqu’à ce que le tout soit bien réchauffé.
Pendant ce temps, dans un petit bol, incorporer la vinaigrette au mélange pour salade de chou. Garnir les nachos avec la salade de chou. Servir immédiatement.  
",10 minutes,,,,0,0,2016-12-19 12:50:57
6991,Tacos au bœuf effiloché       ,https://www.tostitos.ca/fr/recipes/tacos-au-bœuf-effiloché,Short%20Rib%20Tacos-021_0.jpg,Ces tacos sont parfaits pour terminer les restants de bœuf cuit. Des repas dignes d&rsquo;être servis au restaurant sont un plaisir à préparer à la maison et sauront épater vos invités lors des soirées tacos.&nbsp;,"1 pot (418 ml) de salsa avec gros morceaux Tostitos®
3 tasses (750 ml) de restants de bœuf cuit tels qu’un bout de côtes, du bœuf braisé ou une pointe de poitrine.
12 tortillas de maïs (de 7 pouces)
1 tasse (250 ml) de salsa Con queso Tostitos®
1/3 tasse (75 ml) de radis finement tranchés
 1/4 tasse (60 ml) de feuilles de coriandre fraîche
","1 pot (418 ml) de salsa avec gros morceaux Tostitos® 
3 tasses (750 ml) de restants de bœuf cuit tels qu’un bout de côtes, du bœuf braisé ou une pointe de poitrine. 
12 tortillas de maïs (de 7 pouces)
1 tasse (250 ml) de salsa Con queso Tostitos®
1/3 tasse (75 ml) de radis finement tranchés
 1/4 tasse (60 ml) de feuilles de coriandre fraîche 
",10 minutes,,,,0,0,2016-12-19 12:52:56
,,,,,,,,,,,,,
7006,Trempette au jalapeño farci,https://www.tostitos.ca/fr/recipes/trempette-au-jalapeño-farci,Jalapeno%20Popper%20Dip-006_0.jpg,"Des jalapeños, du bacon et du fromage? Wow! Ces ingrédients sauront satisfaire vos papilles à coup sûr.","1 sac (220 g) de chips tortilla Tostitos® Cantina Coupe épaisse
1 pot (394 ml) de salsa Con queso Tostitos®
1/2 tasse (125 ml) de piments jalapeño marinés, égouttés, hachés et divisés
1/3 tasse (75 ml) de bacon cuit, émietté
1/3 tasse (75 ml) de chapelure japonaise
Aérosol de cuisson
1 oignon vert, tranché
","Préchauffer le four à 350 °F (180 °C). Verser la salsa Con queso dans un plat allant au four pouvant en contenir 2 tasses (500 ml). Incorporer 1/3 tasse (75 ml) de piments jalapeño. Dans un autre bol, mélanger le reste des jalapeños, le bacon et la chapelure, puis saupoudrer le mélange sur la trempette. Vaporiser d’aérosol de cuisson.
Cuire pendant 20 minutes. Régler le four à gril et cuire pendant 2 à 3 minutes ou jusqu’à ce que le mélange de chapelure soit bien doré. Saupoudrer d’oignon vert. Servir avec des chips tortilla. 
",5 minutes,,,,0,0,2016-12-19 13:02:22
7001,Poutine mexicaine              ,https://www.tostitos.ca/fr/recipes/poutine-mexicaine,Mexican%20Poutine-019_0.jpg,"Cette fusion canado-mexicaine est parfaite pour les collations, les rassemblements ou pour se régaler après une sortie.&nbsp;","1 tasse (250 ml) de salsa Tostitos®
1 sac (650 g) de frites congelées
1 c. à thé (5 ml) d’assaisonnement Tex-Mex
1 tasse (250 ml) de fromage marbré râpé
 1/2 tasse (125 ml) de guacamole déjà préparée
 1/4 tasse (60 ml) de crème sure
","Mélanger les frites avec l’assaisonnement Tex&#8209;Mex; cuire selon les instructions sur l’emballage sur une plaque à pâtisserie tapissée de papier d’aluminium. 
Saupoudrer de fromage et cuire pendant 3 à 5 minutes supplémentaires ou jusqu’à ce que le fromage soit fondu. Garnir de salsa, de guacamole et de crème sure. 
",5 minutes,,,,0,0,2016-12-19 12:59:51
,,,,,,,,,,,,,
,,,,,,,,,,,,,
7026,Ravioli en croûte tortilla,https://www.tostitos.ca/fr/recipes/ravioli-en-croûte-tortilla,Tortilla%20Crusted%20Ravioli-048_0.jpg,Voici une variante unique des pâtes&nbsp;: ces raviolis en croûte sont parfaits à déguster au moment de la collation ou au souper!," 1/2 sac (sac de 220 g) de chips tortilla Tostitos® Cantina Coupe épaisse
 1/2 tasse (125 ml) de fromage parmesan finement râpé
2 c. à soupe (30 ml) d’huile d’olive
 1/2 c. à thé (2 ml) de paprika
Une pincée de poivre de Cayenne
8 oz (250 g) de raviolis au fromage congelés
1 blanc d’œuf
 1/2 pot (pot de 418 ml) de salsa Tostitos® moyenne
","Préchauffer le four à 400 °F (200 °C). Dans un robot culinaire, moudre (par pulsions) les chips tortilla afin d’obtenir une chapelure. Dans un plat peu profond, mélanger les chips tortilla, le fromage parmesan, l’huile d’olive, le paprika et le poivre de Cayenne.
Cuire les raviolis pendant la moitié du temps suggéré sur l’emballage. Égoutter et étendre sur une plaque à pâtisserie en laissant de l’espace entre chaque ravioli; laisser refroidir légèrement.
Fouetter le blanc d’œuf avec 1 c. à soupe (15 ml) d’eau jusqu’à obtention d’un mélange mousseux. Tremper les raviolis dans le mélange de blanc d’œuf, puis dans le mélange de chips tortilla. Placer les raviolis sur une plaque à pâtisserie tapissée de papier sulfurisé. Cuire, en les tournant une seule fois, pendant 12 à 15 minutes ou jusqu’à ce qu’ils soient dorés et croustillants. Servir chaud avec de la salsa. 
",10 minutes,,,,0,0,2016-12-19 13:20:11
7036,Tacos chili con carne,https://www.tostitos.ca/fr/recipes/tacos-chili-con-carne,Chili%20Con%20Carne-019_0.jpg,Le chili et les tacos s&rsquo;unissent pour créer ce repas amusant et facile à préparer pour le souper. Il saura plaire aux enfants comme aux adultes!&nbsp;,"1 pot (418 ml) de salsa avec gros morceaux Tostitos®
1 c. à soupe (15 ml) d’huile végétale
1 oignon, haché
1 lb (500 g) de bœuf haché
1 c. à soupe (15 ml) de poudre de chili
1 boîte (19 oz/540 ml) de haricots rouges, égouttés et rincés
12 tortillas de maïs (de 7 po)
1 tasse (250 ml) de fromage cheddar râpé
 1/2 tasse (125 ml) de poivron rouge coupé en dés
2 oignons verts, tranchés
","Chauffer l’huile végétale dans une grande poêle à feu moyen&#8209;élevé; ajouter l’oignon, le bœuf haché et la poudre de chili. Cuire pendant 5 à 7 minutes ou jusqu’à ce que le tout soit doré. Ajouter la salsa, les haricots et 1 tasse (250 ml) d’eau; porter à ébullition. Réduire le feu et laisser mijoter pendant 15 minutes. 
Répartir la même quantité de mélange sur chaque tortilla chaude. Garnir de fromage, de poivron rouge et d’oignons verts.
",10 minutes,,,,0,0,2016-12-19 13:34:18
7041,Guacamole au chipotle,https://www.tostitos.ca/fr/recipes/guacamole-au-chipotle,Chipotle%20Guacamole-036_0.jpg,&nbsp;Ajoutez un peu de piquant à votre guacamole en y incorporant des piments chipotle fumés et épicés. &nbsp;&nbsp;,"1 sac (220 g) de chips tortilla Tostitos Cantina® Coupe épaisse
2 avocats mûrs, dénoyautés et pelés
1 piment chipotle en sauce adobo en conserve, haché
 1/4 tasse (60 ml) d’oignon coupé en petits dés
1 gousse d’ail, finement hachée
2 c. à soupe (30 ml) de jus de lime
2 c. à soupe (30 ml) de crème sure
 1/4 c. à thé (1 ml) de sel
","Écraser les avocats avec le piment chipotle jusqu’à consistance lisse. Incorporer l’oignon, l’ail, le jus de lime, la crème sure et le sel.
Servir avec des chips tortilla. 
",10 minutes,,,,0,0,2016-12-19 13:42:07
7086,Nachos style pizza au pepperoni ,https://www.tostitos.ca/fr/recipes/nachos-style-pizza-au-pepperoni,Pepperoni%20Pizza%20Nachos-017_0.jpg,"Parfaits lorsque les invités sont nombreux, ces nachos style pizza faciles à préparer sont irrésistiblement délicieux!&nbsp;","1 sac (230 g) de chips tortilla aromatisées Tostitos® Zeste de jalapeño
1 1/4 tasse (300 mL) de mozzarella râpé
1 tasse (250 mL) de tomates cerises coupées en deux
1/2 tasse (125 mL) de sauce à pizza
1 tasse (250 mL) de pepperoni tranché","Préchauffer le four à 425 °F (220 °C). 
Déposer les chips tortilla sur une plaque à pizza. 
Disposer une couche de fromage et de tomates cerises et arroser de sauce à pizza. 
Parsemer de pepperoni tranché; cuire de 5 à 10 minutes ou jusqu’à ce que le fromage commence à fondre. ",5 minutes,20 minutes ,,,4,1,2017-03-09 12:55:33
7091,Ailes de poulet en croûte de chips tortilla,https://www.tostitos.ca/fr/recipes/ailes-de-poulet-en-croûte-de-chips-tortilla,Crunchy%20Tortilla%20Crusted%20Chicken%20Wings-015_0.jpg,"Servez ces croquantes ailes de poulet cuites au four au souper, lors des soirs de match ou comme hors-d&rsquo;œuvre.&nbsp;","2 tasses (500 mL) de chips tortilla aromatisées Tostitos® Zeste de jalapeño, émiettées
2 lb (500 g) d’ailes de poulet coupées en deux
1/4 cuillère à thé (1 mL) chacun de sel et de poivre
1/4 tasse (60 mL) de farine tout usage
2 œufs battus
1 cuillère à table (15 mL) d’huile de canola
Servir avec de la crème sure
Servir avec de la salsa","Préchauffer le four à 425 °F (220 °C). 
Assaisonner les ailes de poulet de sel et de poivre. Les enrober de farine et en secouer l’excédent. Les tremper dans les œufs et les enrober de chips tortilla émiettées. 
Placer les ailes de poulet sur une plaque tapissée de papier d’aluminium légèrement graissé et arroser les ailes de poulet d’un filet d’huile. 
Cuire pendant environ 50 minutes en les retournant une fois ou jusqu'à ce qu’elles soient dorées et croustillantes. 
Servir avec de la crème sure et de la salsa.",5 minutes,20 minutes,,,3,1,2017-03-09 13:02:15
7096,Crostinis alla caprese au zeste de jalapeño,https://www.tostitos.ca/fr/recipes/crostinis-alla-caprese-au-zeste-de-jalapeño,Hint%20of%20Jalapeno%20Caprese%20Crostini-064_0.jpg,"Faire sauter les mini tomates jusqu&rsquo;à ce que leur peau se fende permet de concentrer la saveur, vous obtiendrez ainsi la garniture parfaite pour vos crostinis chauds.&nbsp;","24 chips tortilla aromatisées Tostitos® Zeste de jalapeño
2 cuillères à table (30 mL) d’huile d’olive
2 tasses (500 mL) de tomates raisins
1/4 cuillère à thé (1 mL) chacun de sel et de poivre
2 cuillères à table (30 mL) de réduction de vinaigre balsamique
1 tasse (250 mL) de perles de bocconcini
1/4 tasse (60 mL) de basilic frais finement haché","Chauffer l’huile dans une poêle à fond épais à feu moyen élevé; faire sauter les tomates en ajoutant le sel et le poivre pendant environ 8 minutes ou jusqu’à ce que leur peau se fende. 
Recouvrir de réduction de vinaigre balsamique. 
Cuire environ 2 minutes ou jusqu’à ce que les tomates soient bien enrobées et que le jus épaississe.
Disposer les chips tortilla sur une plaque à pâtisserie. 
Les recouvrir de tomates et de perles de bocconcini; placer sous le gril de 3 à 5 minutes ou jusqu’à ce que le fromage soit fondu. 
Garnir de basilic et servir immédiatement.
",10 minutes,20 minutes,,,0,0,2017-03-09 13:06:28
7126,Nachos à l’avocat grillé et au poulet,https://www.tostitos.ca/fr/recipes/nachos-à-l’avocat-grillé-et-au-poulet,FLC17119_Tostitos_RecipeShot_P2_0.jpg,,"2 avocats
1 oignon rouge de taille moyenne
1 cuillère à soupe d’huile d’olive
1 pincée de sel et poivre
1 tasse de cubes de poulet cuit
2 tasses de fromage Tex-Mex râpé
 1/2 sac de chips tortilla Tostitos® Zeste de jalapeño
2 cuillères à soupe de persil haché pour la garniture, facultatif
","Préchauffer le four à 375 °F (190 °C). 
Couper les avocats en deux et retirer leur noyau. Trancher l’oignon rouge en rondelles d’un demi&#8209;pouce d’épaisseur et retirer la pelure en gardant les rondelles intactes. 
Badigeonner légèrement les moitiés d’avocat et les deux côtés des rondelles d’oignon avec de l’huile d’olive et saupoudrer de sel et de poivre.
Chauffer une poêle à griller à feu moyen vif. Étaler les rondelles d’oignon dans la poêle et cuire jusqu’à ce qu’elles soient légèrement ramollies et qu’un côté soit légèrement noirci (environ 1 à 2 minutes). Retourner les oignons à l’aide d’une spatule ou de pinces et cuire l’autre côté. Ajouter les moitiés d’avocat dans la poêle et cuire jusqu’à ce qu’elles soient légèrement noircies et marquées par le gril (environ 2 minutes). Retirer les oignons et l’avocat de la poêle, placer sur une planche à découper et laisser refroidir légèrement (2 minutes).  
Lorsqu’ils seront assez froids pour être manipulés, trancher les oignons en petits morceaux. Peler les avocats et hacher grossièrement. 
Couvrir une plaque à pâtisserie d’une couche de chips tortilla Tostitos® Zeste de jalapeño. Déposer uniformément le poulet, les oignons et les avocats sur les chips et saupoudrer de fromage. Mettre au four et cuire jusqu’à ce que le fromage soit fondu et qu’il bouillonne (4 à 5 minutes). Garnir de persil, si désiré. Servir chaud. 
",12 minutes,8 minutes,,,0,0,2017-04-24 11:42:26
7531,Salsa de concombre et de radis,https://www.tostitos.ca/fr/recipes/salsa-de-concombre-et-de-radis,Cucumber_and_Radish_Salsa_Recipe_0.jpg,,"1 sac de chips tortilla Tostitos Cantina® Coupe épaisse
1/2 lb (250 g) de radis, parés et hachés finement
1 concombre anglais, haché finement
1/3 tasse (75 mL) d’oignon rouge haché finement
1 piment jalapeño, épépiné et haché finement
1 petite gousse d’ail, émincée
2 c. à soupe (30 mL) de jus de lime
1 c. à thé (5 mL) de sel casher
1/2 c. à thé (2 mL) de cumin moulu
1/4 tasse (60 mL) de coriandre hachée","1. Dans un bol de service, combiner les radis, le concombre, l’oignon rouge, le piment jalapeño, l’ail, le jus de lime, le sel et le cumin jusqu’à ce qu'ils soient bien mélangés. Ajouter la coriandre en mélangeant. Laisser reposer 10 minutes. 
2. Servir la salsa en guise de trempette avec les chips tortilla Tostitos Cantina® Coupe épaisse. ",15 minutes,15 minutes,,,0,0,2018-04-17 9:57:21
7556,Nachos du Sud-Ouest,https://www.tostitos.ca/fr/recipes/nachos-du-sud-ouest,FLC18175_Tostitos_SOF_Southwest_Nachos_1920x800_0.jpg,"Impressionnez vos invités avec un plateau de nachos fromagés garnis de bifteck cuit sur le gril, de maïs et de tomates fraîches &ndash; avec une touche piquante de jalapeños.&nbsp; &nbsp;","1 sac (275 g) de chips tortilla Tostitos® Soupçon d’ail rôti
 1/4 tasse (60 mL) de salsa Tostitos® Poivrons rouges rôtis
1 bifteck au choix ( 3/4 lb/375 g)
 1/2 c. à thé (2 mL) chacun de sel et de poivre
2 tasses (500 mL) de mozzarella râpé
2 tasses (500 mL) de maïs en grains cuit
1/4 tasse (60 mL) de jalapeños émincés
1 tasse (250 mL) de tomates raisins coupées en quartiers
 1/2 tasse (125 mL) de feta émietté","Préchauffer le barbecue à puissance moyen élevé. Bien huiler les grilles. Saler et poivrer le bifteck; griller en le retournant une fois, pendant 8 à 10 minutes ou jusqu’à ce que sa température interne atteigne 145 °F (63 °C) sur le thermomètre à viande. Placer dans une assiette et couvrir de papier d’aluminium. Laisser reposer 10 minutes. 
Préchauffer le four à  400 F (200 C). Trancher le bifteck en fines lanières dans le sens contraire de la fibre (contre le grain). Déposer les chips tortilla Tostitos® Soupçon d’ail rôti en une couche égale sur une grande plaque à cuisson. Garnir de bifteck, de mozzarella, de maïs et de jalapeños. 
Cuire 8 à 10 minutes ou jusqu’à ce que la mozzarella soit fondue et dorée. Parsemer de tomates et de feta.
Arroser de salsa Tostitos® Poivrons rouges rôtis si désiré.
",10 minutes,30 minutes ,,,0,0,2018-06-07 10:16:05
7636,Bouchées de fromage à la mexicaine faciles à préparer,https://www.tostitos.ca/fr/recipes/bouchées-de-fromage-à-la-mexicaine-faciles-à-préparer,FLC18176_EasyMexCheeseBites1920x800_0.jpg,"Sortez de votre cuisine et passez du bon temps avec vos invités en leur servant des bouchées simples et succulentes qui donnent l&rsquo;eau à la bouche &ndash; et qui, surtout, sont rapides à concocter!","48 Chips tortilla Tostitos® Scoops!®
 1/2 tasse (125 mL) Salsa Tostitos® Douce
1 brique de 250 g (8 oz)         Fromage à la crème nature, à température ambiante
2 c. à soupe (30 mL) Mélange d’assaisonnement pour tacos
 1/2 tasse (125 mL) Crème sure
 1/2 tasse (125 mL) Fromage cheddar râpé
1 Gros avocat mûr, tranché finement
1 Grosse tomate mûre, épépinée et coupée en dés
 1/4 tasse (60 mL) Oignons verts tranchés finement ou persil","Déposer les chips tortilla Tostitos® Scoops!® sur un plat de service. Battre le fromage à la crème avec le mélange d’assaisonnement pour tacos jusqu’à ce que le fromage soit ramolli et le mélange homogène; ajouter la crème sure, le cheddar râpé et la salsa Tostitos® Douce en remuant. 
Verser 2 cuillères à thé (10 mL) de garniture dans chacune des chips tortilla Tostitos® Scoops!®; garnir de morceaux d’avocat et de tomate. Saupoudrer d’oignons verts ou de persil. Servir immédiatement. 
",10 minutes,10 minutes,,,0,0,2018-07-26 8:44:43
