nid,title,langcode,sponsor,url,Category,SubCategory,Keywords
550,Queso w/Sabra Pico De Gallo,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cinco de Mayo
1749,Queso' Lantern,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Halloween Recipes | Appetizer & Salad Recipes | Cheesy Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Halloween|Snack|Treat|Fall|Dip|Kid friendly
555,Roasted Herb & Goat Cheese Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cheese|Cheesy
557,Rosemary Cranberry White Bean Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables
2303,RUFFLES<sup>®</sup> Buffalo Ranch Dip & Potato Chips,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Game Day
566,Warm Sangria Cider,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes,Festive Recipes | Drink & Cocktail Recipes,Hot|Beverages|Cocktails|Drinks|Entertaining|Quick|Christmas|Holidays|Winter
1718,Simple Pairing: Boursin Cheese Grapes & Honey,en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Cheese|Cheesy
1719,Simple Pairing: Brie Fig Jam & Prosciutto,en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
1720,"Simple Pairing: Fresh Tomato, Basil, Olive Oil & Cracked Pepper",en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Vegetables
1721,Simple Pairing: Guacamole & Mango,en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
1722,Simple Pairing: Mascarpone & Roasted Red Pepper,en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Vegetables
1724,"Simple Pairing: Roasted Garlic, Hummus & Feta",en,,,Meal Time Recipes | Snack Recipes | Snack Recipes,Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
2253,Sparkling Candy Cane Cocktail,en,,,Holiday & Special Occasion Recipes | Meal Time Recipes,Festive Recipes | Drink & Cocktail Recipes ,Cold|Beverages|Cocktails|Drinks|Entertaining|Quick|Christmas|Holidays|Winter
559,Spicy Chipotle Pumpkin Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Spicy Recipes | Thanksgiving Recipes,Side dish|Entertaining|Appetizer|Thanksgiving|Snack|Treat|Fall|Spicy|Dip
560,Spinach & Kale Greek Yogurt Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
561,Sriracha White Cheddar Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Spicy Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Dip
562,Sundried Tomato Goat Cheese Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables|Cheese|Cheesy
565,Warm Honey Cheese Fig Dip,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Festive Recipes,Side dish|Entertaining|Appetizer|Christmas|Holidays|Winter|Snack|Treat|Dip|Cheese|Cheesy
564,Tzatziki,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Summer|Spring|4th of July|Memorial Day
2592,Cheesy Baked Cauliflower,en,,,Snack Recipes | Dish Type Recipes | Meal Time Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Cheesy Recipes | Casserole Recipes | Dinner Recipes | Lunch Recipes | Thanksgiving Recipes,Cheese|Cheesy|Thanksgiving|Fall|Entertaining|Dinner|Lunch|Holidays|Entertaining|Casserole|Main dish|Kid friendly|Birthday
2593,Cheesy Veggie Macaroni Salad,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes,Salad Recipes | Spring & Easter Recipes | Appetizer & Salad Recipes,Appetizer|Easter|Spring|Summer|Holidays|Entertaining|Mac and Cheese|Pasta|Salad|Vegetables|Cold|Easy|Quick|Side dish
2599,Doritos<sup>®</sup> Taco Salad Bowl,en,,,Meal Time Recipes | Meal Time Recipes | Dish Type Recipes | Meal Time Recipes,Dinner Recipes | Lunch Recipes | Salad Recipes | Appetizer & Salad Recipes,Appetizer|Dinner|Lunch|Main dish|Salad|Cold|Cinco de Mayo|Kid friendly|Birthday|Easy|Quick|Side dish
2604,Layered & Loaded Doritos<sup>®</sup> Casserole,en,,,Dish Type Recipes | Meal Time Recipes,Casserole Recipes | Dinner Recipes,Dinner|Lunch|Casserole|Main dish|Kid friendly|Birthday
2202,Queso' Lantern,en,,,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Halloween Recipes | Appetizer & Salad Recipes | Cheesy Recipes | Dip Recipes,Cheese|Cheesy|Appetizer|Halloween|Fall|Holidays|Entertaining|Dip|Kid friendly|Easy|Quick|Side dish
558,Smoked Salmon & Chive Spread,en,,,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Appetizer|Dip|Easy|Quick|Side dish
1769,Transporter Tostadas,en,,,Snack Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes,Bite Size Recipes | Special Occasion Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Cinco de Mayo
